0.60650	0.68460
0.57524	0.63296
0.55082	0.57525
0.51246	0.52503
0.45688	0.47422
0.39775	0.41714
0.35159	0.35820
0.32731	0.30741
0.31922	0.27341
0.31184	0.25617
0.29578	0.24957
0.26205	0.24428
0.21088	0.23019
0.15336	0.20126
0.10155	0.15931
0.05288	0.11119
0.00624	0.06194
-0.03738	0.01343
-0.07926	-0.03194
-0.12092	-0.07397
-0.16205	-0.11434
-0.20020	-0.15356
-0.24215	-0.19057
-0.27985	-0.22805
-0.29451	-0.26417
-0.27744	-0.28697
-0.23589	-0.28430
-0.18371	-0.25291
-0.13612	-0.19993
-0.10681	-0.13932
-0.09217	-0.08804
-0.07681	-0.05384
-0.04448	-0.03066
0.00720	-0.00340
0.05667	0.03891
0.08782	0.08809
0.10364	0.12821
0.11695	0.15231
0.14045	0.16574
0.17675	0.18054
0.21308	0.20529
0.23922	0.23648
0.24557	0.26477
0.22972	0.27845
0.20107	0.26936
0.17398	0.24021
0.14925	0.20278
0.10810	0.16443
0.05625	0.11677
0.01471	0.05860
-0.00310	0.00488
0.00123	-0.02683
0.01944	-0.03224
0.04885	-0.01656
0.07908	0.01562
0.09953	0.05507
0.11247	0.09065
0.13145	0.11758
0.16474	0.14200
0.20129	0.17292
0.23706	0.20905
0.26730	0.24712
0.28547	0.28306
0.28622	0.30950
0.26798	0.31889
0.23237	0.30642
0.17860	0.27114
0.11872	0.21303
0.06779	0.14104
0.03237	0.07159
0.00850	0.01744
-0.01147	-0.01773
-0.03260	-0.04010
-0.05864	-0.05665
-0.08774	-0.07379
-0.11163	-0.09389
-0.12059	-0.11288
-0.11418	-0.12311
-0.10795	-0.11976
-0.10625	-0.11011
-0.09919	-0.10078
-0.07741	-0.08998
-0.03986	-0.07030
0.00609	-0.03645
0.05103	0.00992
0.08355	0.06154
0.09413	0.10666
0.08507	0.13251
0.07045	0.13399
0.06494	0.11870
0.06531	0.10156
0.06398	0.08908
0.06581	0.07992
0.07575	0.07516
0.09176	0.07856
0.10594	0.09055
0.11281	0.10585
0.10709	0.11760
0.07853	0.11862
0.02337	0.09870
-0.05135	0.05113
-0.13124	-0.02071
-0.20522	-0.10643
-0.26840	-0.19316
-0.31349	-0.27136
-0.33786	-0.33232
-0.34321	-0.36993
-0.33432	-0.38242
-0.31763	-0.37238
-0.29942	-0.34685
-0.28482	-0.31444
-0.27851	-0.28328
-0.28366	-0.26015
-0.30063	-0.25055
-0.32571	-0.25669
-0.35388	-0.27710
-0.38616	-0.30695
-0.40669	-0.34337
-0.39699	-0.37490
-0.35213	-0.38311
-0.28344	-0.35507
-0.20763	-0.29244
-0.13344	-0.20870
-0.07406	-0.11751
-0.03902	-0.03452
-0.02438	0.02439
-0.01666	0.05434
-0.01071	0.06385
-0.02312	0.06259
-0.05082	0.04558
-0.07092	0.01196
-0.06607	-0.02385
-0.03607	-0.04274
0.00553	-0.03439
0.04248	-0.00250
0.05931	0.03903
0.05520	0.07111
0.04334	0.08224
0.04229	0.07630
0.06169	0.06917
0.08507	0.07564
0.08967	0.09251
0.07901	0.10262
0.06929	0.09934
0.07429	0.08910
0.09624	0.08505
0.12365	0.09622
0.14550	0.11955
0.14949	0.14535
0.12885	0.15988
0.09188	0.15152
0.05618	0.12067
0.02791	0.08002
-0.00161	0.04066
-0.03126	0.00302
-0.06125	-0.03266
-0.09310	-0.06671
-0.12791	-0.10004
-0.16482	-0.13416
-0.20611	-0.16900
-0.25771	-0.20691
-0.31199	-0.25274
-0.35884	-0.30426
-0.39366	-0.35328
-0.41718	-0.39330
-0.43171	-0.42110
-0.44723	-0.43757
-0.45946	-0.44907
-0.45564	-0.45723
-0.42710	-0.45429
-0.37565	-0.43004
-0.31396	-0.37999
-0.26148	-0.31098
-0.22690	-0.24026
-0.20438	-0.18340
-0.18093	-0.14455
-0.14636	-0.11605
-0.10518	-0.08597
-0.06994	-0.05047
-0.04617	-0.01594
-0.03657	0.01017
-0.03363	0.02218
-0.02252	0.02218
0.00388	0.02222
0.03413	0.03434
0.06542	0.05695
0.09727	0.08599
0.12853	0.11851
0.15847	0.15175
0.18807	0.18366
0.22126	0.21406
0.26170	0.24565
0.30829	0.28316
0.35667	0.32810
0.40163	0.37766
0.43986	0.42696
0.47176	0.47102
0.49367	0.50741
0.50935	0.53246
0.52777	0.54753
0.55169	0.55926
0.57525	0.57285
0.59104	0.58603
0.59838	0.59438
0.59308	0.59499
0.57131	0.58438
0.53770	0.55848
0.50378	0.51990
0.47661	0.47626
0.44524	0.43685
0.40069	0.39983
0.34535	0.35907
0.28484	0.31232
0.22357	0.26076
0.16465	0.20640
0.11353	0.15278
0.07476	0.10320
0.04624	0.06256
0.02430	0.03149
0.00734	0.00914
-0.00386	-0.00641
-0.00942	-0.01557
-0.01564	-0.01880
-0.02377	-0.01958
-0.03092	-0.02102
-0.03643	-0.02309
-0.04288	-0.02548
-0.05185	-0.02930
-0.06994	-0.03580
-0.09686	-0.04958
-0.11345	-0.07280
-0.10151	-0.09534
-0.05654	-0.09889
0.00887	-0.07081
0.07672	-0.01236
0.13488	0.06355
0.16964	0.13995
0.17917	0.19830
0.17609	0.22777
0.17438	0.23221
0.16837	0.22489
0.15524	0.21059
0.13717	0.18949
0.11445	0.16305
0.08662	0.13222
0.05324	0.09720
0.01430	0.05776
-0.03092	0.01339
-0.08285	-0.03638
-0.14054	-0.09110
-0.20178	-0.14898
-0.26277	-0.20823
-0.31737	-0.26654
-0.35788	-0.32081
-0.38088	-0.36460
-0.38849	-0.39289
-0.38611	-0.40400
-0.37964	-0.40060
-0.37233	-0.38800
-0.37043	-0.37108
-0.38049	-0.35718
-0.38678	-0.35371
-0.37462	-0.35515
-0.34470	-0.34784
-0.31065	-0.32415
-0.28166	-0.28927
-0.26292	-0.25266
-0.26453	-0.22316
-0.28496	-0.21170
-0.30644	-0.22273
-0.30817	-0.24647
-0.29528	-0.26471
-0.29008	-0.26819
-0.28665	-0.26671
-0.26936	-0.26333
-0.23127	-0.24991
-0.17897	-0.21759
-0.12443	-0.16652
-0.08521	-0.10540
-0.07298	-0.05098
-0.07476	-0.02016
-0.06912	-0.01258
-0.04113	-0.01202
0.00665	0.00085
0.05601	0.03411
0.09123	0.07939
0.10011	0.12121
0.08678	0.14312
0.07199	0.13904
0.07632	0.12027
0.09531	0.10782
0.12471	0.11053
0.16363	0.12930
0.20758	0.16296
0.25099	0.20734
0.29007	0.25599
0.32459	0.30287
0.34760	0.34558
0.35834	0.37708
0.36397	0.39379
0.36913	0.39896
0.37289	0.39863
0.37369	0.39569
0.37507	0.39044
0.37591	0.38503
0.37307	0.37952
0.36828	0.37267
0.36778	0.36443
0.37432	0.35885
0.37958	0.35945
0.37770	0.36283
0.36501	0.36332
0.33942	0.35614
0.30139	0.33765
0.25497	0.30634
0.20604	0.26387
0.15597	0.21475
0.11666	0.16269
0.10060	0.11605
0.11010	0.08623
0.13605	0.08010
0.16495	0.09660
0.17861	0.12663
0.17330	0.15469
0.16123	0.16926
0.15568	0.17089
0.16106	0.16833
0.16864	0.16930
0.16732	0.17364
0.14924	0.17479
0.11021	0.16401
0.06020	0.13370
0.01931	0.08606
-0.00221	0.03581
-0.01765	-0.00208
-0.02771	-0.02806
-0.03231	-0.04335
-0.03393	-0.04876
-0.03556	-0.04741
-0.03849	-0.04323
-0.04409	-0.03951
-0.06011	-0.03849
-0.07673	-0.04613
-0.07963	-0.05951
-0.06491	-0.06757
-0.04062	-0.06156
-0.01510	-0.04181
0.00889	-0.01433
0.02145	0.01534
0.01700	0.03790
0.00279	0.04459
-0.00610	0.03579
-0.00519	0.02233
-0.01533	0.01380
-0.03830	0.00204
-0.05436	-0.01932
-0.04929	-0.04094
-0.02557	-0.04804
0.00381	-0.03466
0.03221	-0.00665
0.04910	0.02759
0.04138	0.05625
0.01053	0.06448
-0.02590	0.04571
-0.05013	0.00974
-0.06831	-0.02599
-0.08492	-0.05587
-0.09953	-0.08036
-0.11398	-0.09978
-0.13031	-0.11605
-0.14869	-0.13166
-0.16595	-0.14837
-0.18205	-0.16490
-0.19903	-0.18084
-0.21673	-0.19678
-0.23333	-0.21230
-0.24546	-0.22660
-0.24788	-0.23803
-0.23824	-0.24207
-0.21518	-0.23513
-0.17532	-0.21410
-0.11993	-0.17566
-0.05612	-0.11875
0.00830	-0.04810
0.06472	0.02805
0.10103	0.09938
0.12418	0.15271
0.14587	0.18607
0.17021	0.20730
0.19050	0.22442
0.19167	0.23803
0.15448	0.23891
0.08589	0.20896
0.01201	0.14318
-0.04005	0.05717
-0.05920	-0.02262
-0.06339	-0.07393
-0.07641	-0.09745
-0.11365	-0.11081
-0.17877	-0.13491
-0.25597	-0.18220
-0.31890	-0.24717
-0.35600	-0.31093
-0.38191	-0.35820
-0.39657	-0.39025
-0.39068	-0.40759
-0.36066	-0.40570
-0.31317	-0.37910
-0.25963	-0.32975
-0.20802	-0.26611
-0.16738	-0.19816
-0.13943	-0.13754
-0.11883	-0.09170
-0.09797	-0.06056
-0.07412	-0.03790
-0.05496	-0.01763
-0.04447	-0.00119
-0.04535	0.00803
-0.05613	0.00652
-0.06875	-0.00643
-0.07427	-0.02676
-0.07522	-0.04515
-0.07885	-0.05728
-0.08603	-0.06615
-0.09677	-0.07476
-0.11023	-0.08500
-0.12408	-0.09753
-0.13359	-0.11133
-0.13218	-0.12316
-0.11716	-0.12687
-0.09099	-0.11754
-0.05896	-0.09390
-0.02650	-0.05948
0.00387	-0.02023
0.02947	0.01879
0.04307	0.05300
0.04672	0.07572
0.04484	0.08511
0.03915	0.08373
0.02946	0.07475
0.01843	0.06016
0.00763	0.04280
-0.00089	0.02526
-0.00276	0.01026
0.00669	0.00161
0.02852	0.00412
0.05579	0.02081
0.08328	0.04826
0.10637	0.08072
0.11852	0.11177
0.11642	0.13378
0.10117	0.14086
0.07494	0.13113
0.03518	0.10591
-0.01321	0.06522
-0.05689	0.01209
-0.08617	-0.04305
-0.10060	-0.08814
-0.10742	-0.11666
-0.11457	-0.13040
-0.13030	-0.13619
-0.16045	-0.14338
-0.20208	-0.16075
-0.24376	-0.19160
-0.27311	-0.22954
-0.28876	-0.26317
-0.29225	-0.28546
-0.28122	-0.29426
-0.25568	-0.28710
-0.22018	-0.26313
-0.18154	-0.22450
-0.14269	-0.17752
-0.10380	-0.12773
-0.07070	-0.07830
-0.04929	-0.03455
-0.04104	-0.00287
-0.04266	0.01292
-0.04979	0.01367
-0.05798	0.00353
-0.06118	-0.01185
-0.05625	-0.02539
-0.04262	-0.03141
-0.02169	-0.02700
0.00331	-0.01225
0.02243	0.01088
0.02912	0.03446
0.03805	0.04942
0.06306	0.06038
0.10400	0.07941
0.14886	0.11327
0.18767	0.15737
0.21033	0.20219
0.21059	0.23557
0.19518	0.24708
0.18138	0.23717
0.18488	0.21731
0.19913	0.20470
0.20374	0.20487
0.19936	0.20663
0.19778	0.20347
0.20912	0.19975
0.23499	0.20454
0.26754	0.22402
0.29803	0.25506
0.31718	0.28999
0.31698	0.31892
0.30025	0.33139
0.27962	0.32420
0.26495	0.30435
0.24746	0.28226
0.22171	0.25852
0.19523	0.22979
0.17550	0.19867
0.16339	0.17161
0.15445	0.15261
0.14500	0.14050
0.12810	0.13189
0.10349	0.12066
0.07792	0.10318
0.05951	0.08170
0.05217	0.06229
0.05059	0.05044
0.04327	0.04589
0.02550	0.04165
0.00079	0.03116
-0.02245	0.01260
-0.03631	-0.00970
-0.04032	-0.02823
-0.03862	-0.03839
-0.03344	-0.04029
-0.02827	-0.03577
-0.02293	-0.02802
-0.01346	-0.01914
0.00221	-0.00772
0.01679	0.00838
0.02722	0.02584
0.03984	0.04077
0.05910	0.05510
0.08240	0.07299
0.10243	0.09522
0.11481	0.11739
0.11545	0.13403
0.10226	0.13974
0.07909	0.13049
0.05422	0.10727
0.03458	0.07668
0.01736	0.04703
-0.00226	0.02102
-0.02646	-0.00348
-0.05706	-0.02934
-0.09246	-0.05936
-0.12803	-0.09410
-0.16016	-0.13032
-0.18720	-0.16405
-0.20741	-0.19280
-0.22256	-0.21444
-0.23626	-0.22922
-0.25164	-0.23981
-0.26891	-0.24989
-0.28847	-0.26182
-0.31132	-0.27670
-0.32777	-0.29573
-0.32986	-0.31325
-0.31866	-0.32061
-0.30218	-0.31393
-0.28697	-0.29648
-0.28162	-0.27507
-0.28723	-0.25907
-0.29568	-0.25417
-0.29541	-0.25782
-0.27941	-0.26033
-0.25446	-0.25173
-0.23480	-0.23117
-0.22499	-0.20801
-0.22094	-0.19067
-0.21383	-0.18099
-0.19583	-0.17385
-0.16737	-0.16108
-0.13823	-0.13840
-0.11301	-0.10997
-0.08986	-0.08148
-0.06422	-0.05491
-0.03241	-0.02826
0.00498	0.00204
0.03885	0.03755
0.06020	0.07312
0.07293	0.10005
0.08542	0.11619
0.10305	0.12640
0.12437	0.13737
0.14119	0.15191
0.14507	0.16595
0.13510	0.17180
0.11871	0.16445
0.10801	0.14633
0.11198	0.12704
0.12608	0.11790
0.14027	0.12189
0.14851	0.13347
0.14860	0.14497
0.14503	0.15071
0.14656	0.15101
0.15862	0.15154
0.18147	0.15918
0.21583	0.17733
0.25812	0.20802
0.30230	0.24986
0.34277	0.29813
0.37765	0.34670
0.41100	0.39043
0.44556	0.42953
0.47826	0.46632
0.50322	0.50044
0.51498	0.52792
0.51127	0.54309
0.49514	0.54091
0.47206	0.52154
0.44508	0.48977
0.41533	0.45095
0.38298	0.40990
0.34773	0.36871
0.30929	0.32803
0.26970	0.28767
0.23079	0.24827
0.19233	0.21082
0.15351	0.17532
0.11445	0.14062
0.07772	0.10630
0.04440	0.07351
0.01628	0.04282
-0.00130	0.01545
-0.00662	-0.00496
-0.00388	-0.01493
0.00055	-0.01448
0.00283	-0.00774
-0.00285	0.00064
-0.01930	0.00423
-0.04501	-0.00206
-0.07595	-0.02016
-0.10942	-0.04822
-0.15172	-0.08326
-0.21510	-0.12653
-0.28829	-0.18615
-0.35137	-0.26048
-0.39277	-0.33551
-0.41488	-0.39576
-0.42807	-0.43352
-0.44145	-0.45257
-0.46753	-0.46191
-0.51093	-0.47503
-0.56023	-0.50258
-0.59497	-0.54268
-0.60761	-0.58039
-0.61659	-0.60243
-0.62358	-0.61350
-0.61491	-0.61787
-0.58235	-0.60953
-0.53083	-0.57944
-0.47227	-0.52608
-0.41966	-0.45765
-0.38891	-0.38771
-0.37282	-0.33489
-0.35268	-0.30416
-0.31343	-0.28363
-0.25515	-0.25444
-0.19592	-0.20592
-0.14982	-0.14587
-0.12959	-0.08986
-0.13611	-0.05758
-0.15320	-0.06078
-0.15998	-0.09072
-0.15760	-0.12156
-0.15453	-0.13970
-0.14866	-0.14744
-0.14079	-0.14566
-0.13298	-0.13698
-0.12654	-0.12531
-0.11997	-0.11376
-0.10876	-0.10355
-0.09084	-0.09146
-0.06775	-0.07453
-0.04278	-0.05172
-0.01898	-0.02484
0.00276	0.00273
0.01755	0.02835
0.01752	0.04777
0.01360	0.05390
0.01891	0.05031
0.03733	0.04804
0.06405	0.05587
0.09643	0.07514
0.13224	0.10426
0.16237	0.14043
0.18299	0.17604
0.20076	0.20402
0.22677	0.22517
0.26021	0.24808
0.28812	0.27748
0.30706	0.30672
0.31918	0.32959
0.32678	0.34420
0.33096	0.35152
0.33407	0.35312
0.33555	0.35157
0.33685	0.34816
0.34856	0.34446
0.37924	0.34780
0.42878	0.36733
0.48770	0.40706
0.54440	0.46255
0.58884	0.52356
0.60983	0.57852
0.60459	0.61462
0.58106	0.62265
0.55010	0.60128
0.51070	0.56177
0.46037	0.51095
0.41042	0.45191
0.37315	0.39175
0.35266	0.34023
0.34316	0.30505
0.33458	0.28635
0.31952	0.27770
0.28979	0.27046
0.24196	0.25630
0.18193	0.22853
0.12191	0.18648
0.07011	0.13536
0.02831	0.08225
0.00089	0.03396
-0.01187	-0.00342
-0.01301	-0.02546
-0.00720	-0.03233
0.00110	-0.02691
0.00511	-0.01418
0.00026	-0.00079
-0.00413	0.00639
-0.00011	0.00905
0.01016	0.01314
0.01695	0.02146
0.01104	0.02981
-0.02155	0.03019
-0.07470	0.00943
-0.12739	-0.03608
-0.15978	-0.09417
-0.16575	-0.14553
-0.15999	-0.17367
-0.15739	-0.17941
-0.16951	-0.17484
-0.20211	-0.17513
-0.24605	-0.19229
-0.28335	-0.22666
-0.30801	-0.26580
-0.32951	-0.29841
-0.34795	-0.32443
-0.36502	-0.34452
-0.38362	-0.36053
-0.40562	-0.37572
-0.42976	-0.39304
-0.45299	-0.41353
-0.47662	-0.43551
-0.50120	-0.45825
-0.52579	-0.48182
-0.54801	-0.50569
-0.56371	-0.52808
-0.56639	-0.54571
-0.55083	-0.55234
-0.51777	-0.54142
-0.47235	-0.51028
-0.42141	-0.46166
-0.37011	-0.40244
-0.31875	-0.33888
-0.26760	-0.27500
-0.22105	-0.21314
-0.18380	-0.15712
-0.15912	-0.11196
-0.14715	-0.08219
-0.14340	-0.06990
-0.13917	-0.07249
-0.12772	-0.08135
-0.10629	-0.08626
-0.07514	-0.07929
-0.03664	-0.05709
0.00553	-0.02094
0.04378	0.02444
0.07097	0.07003
0.09178	0.10605
0.11219	0.13175
0.13301	0.15177
0.15112	0.16945
0.16479	0.18449
0.16874	0.19561
0.16748	0.19929
0.17285	0.19596
0.19491	0.19365
0.23474	0.20359
0.28064	0.23251
0.32261	0.27583
0.35159	0.32379
0.36027	0.36464
0.35064	0.38658
0.33179	0.38526
0.30805	0.36647
0.27697	0.33685
0.24256	0.29864
0.20729	0.25558
0.17211	0.21135
0.13714	0.16867
0.10209	0.12885
0.06515	0.09167
0.02271	0.05563
-0.02668	0.01760
-0.08223	-0.02503
-0.14119	-0.07311
-0.19859	-0.12568
-0.24935	-0.17972
-0.29457	-0.23166
-0.32597	-0.27977
-0.33484	-0.31797
-0.32152	-0.33769
-0.29472	-0.33394
-0.26121	-0.30963
-0.22214	-0.27075
-0.18665	-0.22239
-0.16286	-0.17301
-0.14976	-0.13271
-0.13908	-0.10610
-0.12715	-0.08974
-0.11946	-0.07835
-0.11233	-0.07204
-0.09835	-0.06843
-0.07284	-0.06123
